City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
889,Xuanzhou,CN,2022-12-19 01:30:37,30.9525,118.7553,42.76,29,0,4.29
890,Rock Springs,US,2022-12-19 01:29:34,41.5875,-109.2029,13.44,79,0,3.44
891,Miri,MY,2022-12-19 01:30:38,4.4148,114.0089,83.16,78,20,4.61
892,Villamontes,BO,2022-12-19 01:30:38,-21.25,-63.5,67.57,85,100,2.48
893,Pyaozerskiy,RU,2022-12-19 01:30:39,65.8333,31.1667,20.55,95,100,6.89
894,Itarema,BR,2022-12-19 01:30:39,-2.9248,-39.9167,78.75,74,100,12.86
895,Mocuba,MZ,2022-12-19 01:30:40,-16.8392,36.9856,73.24,95,100,1.34
896,Nsanje,MW,2022-12-19 01:30:40,-16.92,35.262,73.51,94,100,1.48
897,Urumqi,CN,2022-12-19 01:30:41,43.801,87.6005,11.35,92,0,2.24
898,Paamiut,GL,2022-12-19 01:30:41,61.994,-49.6678,15.78,59,32,9.37
899,Balabac,PH,2022-12-19 01:30:42,7.9868,117.0645,82.69,78,100,16.08
900,Kloulklubed,PW,2022-12-19 01:30:42,7.0419,134.2556,81.1,80,100,19.22
901,Yablonovo,RU,2022-12-19 01:30:43,50.8523,37.3574,23.7,78,98,14.72
902,Nkhata Bay,MW,2022-12-19 01:30:43,-11.6066,34.2907,75.09,75,100,3.47
903,Kilifi,KE,2022-12-19 01:30:44,-3.6305,39.8499,76.42,87,50,8.57
904,Buritizeiro,BR,2022-12-19 01:30:44,-17.3511,-44.9622,69.96,97,100,2.8
905,Doka,SD,2022-12-19 01:30:45,13.5167,35.7667,72.64,39,61,9.35
906,Jijiga,ET,2022-12-19 01:30:45,9.35,42.8,54.73,37,72,13.69
907,Alyangula,AU,2022-12-19 01:30:46,-13.8483,136.4192,87.85,60,61,9.24
908,Monroe,US,2022-12-19 01:28:55,43.1501,-77.6831,32.5,84,100,11.5
909,Luangwa,ZM,2022-12-19 01:30:47,-15.6167,30.4167,74.12,81,100,2.8
910,Tucumcari,US,2022-12-19 01:26:00,35.1717,-103.725,42.64,39,100,18.41
911,Port Hawkesbury,CA,2022-12-19 01:30:47,45.6169,-61.3485,39.58,96,100,4.61
912,Sena Madureira,BR,2022-12-19 01:30:48,-9.0656,-68.6569,74.7,92,92,2.98
913,Coxim,BR,2022-12-19 01:30:49,-18.5067,-54.76,72.55,93,100,12.48
914,Rantepao,ID,2022-12-19 01:30:49,-2.9701,119.8978,78.66,64,100,2.37
915,Tamworth,GB,2022-12-19 01:30:50,52.634,-1.6959,54.37,96,100,8.99
916,Ouesso,CG,2022-12-19 01:30:50,1.6136,16.0517,70.81,83,41,2.17
917,Constantine,DZ,2022-12-19 01:30:51,36.365,6.6147,45.81,93,40,4.61
918,Staryy Krym,UA,2022-12-19 01:30:51,45.0333,35.1,29.48,77,100,14.25
919,Lata,PT,2022-12-19 01:30:52,40.1629,-8.3327,58.08,83,100,9.4
920,Komsomolskiy,UZ,2022-12-19 01:30:52,40.4272,71.7189,29.12,86,100,4.61
921,Chicama,PE,2022-12-19 01:31:53,-7.8447,-79.1469,66.74,78,99,4.68
922,Placerville,US,2022-12-19 01:31:53,38.7296,-120.7986,44.49,82,0,3.44
923,Sergeyevka,KZ,2022-12-19 01:31:54,53.88,67.4158,25.05,75,100,21.14
924,Ajdabiya,LY,2022-12-19 01:31:54,30.7554,20.2263,62.28,60,0,7.49
925,Ambon,ID,2022-12-19 01:31:55,-3.6954,128.1814,84.34,79,40,2.3
926,Wana,PK,2022-12-19 01:31:55,32.2989,69.5725,45.07,43,0,5.39
927,Kindu,CD,2022-12-19 01:31:56,-2.95,25.95,67.17,99,63,0.83
928,Bontang,ID,2022-12-19 01:31:56,0.1333,117.5,82.65,67,97,3.38
929,Maumere,ID,2022-12-19 01:31:57,-8.6199,122.2111,81.43,76,95,5.3
